Grid	Row Number	Column Letter	Quantitiy	Price	Retail Price	Brand	Description	Material	Tags
19	5	A	1	21.6	36	Zamba	Wide Blue Dichroic Glass Bead with Diagonal Stripes	Sterling Silver & Dichroic Glass	Dichroic Glass
19	5	B	1	40	40	Ohm	Pink Spotted Murano Glass, "Siesta"	Sterling Silver & Murano Glass	Murano Glass
19	5	C	2	24	40	Chamilia	Multicolored Murano Glass, "Whirlwind"	Sterling Silver & Murano Glass	Murano Glass
19	5	D	1	40	40	Ohm	Pink and Red Stripped Murano Glass, "Affirmation"	Sterling Silver & Murano Glass	Murano Glass
19	5	E	1	40	40	Ohm	Coral Colored Murano Glass with Sterling Silver Spiral, "Spring Garden"	Sterling Silver & Murano Glass	Murano Glass
19	5	F	1	40	40	Ohm	Pink and Grey Stripped Murano Glass "Make a Wish"	Sterling Silver & Murano Glass	Murano Glass
19	5	G	1	40	40	Ohm	Red Murano Glass with Raised Light and Dark Blue Overlay, "Tropical Island"	Sterling Silver & Murano Glass	Murano Glass
19	5	H	1	40	40	Ohm	Orange Murano Glass with Pink Spots, "Giggle"	Sterling Silver & Murano Glass	Murano Glass
19	5	I	1	40	40	Ohm	Pink Murano Glass with Blue and red Design, "Cotton Candy"	Sterling Silver & Murano Glass	Murano Glass
19	5	J	1	40	40	Ohm	Yellow and Lavender Murano Glass, "Day Dream"	Sterling Silver & Murano Glass	Murano Glass
19	6	A	1	40	40	Ohm	Purple murano Glass with Sterling Silver Dots, "Manhattan"	Sterling Silver & Murano Glass	Murano Glass
19	6	B	1	40	40	Ohm	Coral Colored Murano Glass with Sterling Silver Dots, "Sydney"	Sterling Silver & Murano Glass	Murano Glass
19	6	C	1	40	40	Ohm	Orange Murano Glass with Sterling SIlver Dots, "Sanur"	Sterling Silver & Murano Glass	Murano Glass
19	6	D	1	40	40	Ohm	Blue and Yellow Stripped Murano Glass, "Sweet Dream"	Sterling Silver & Murano Glass	Murano Glass
19	6	E	1	40	40	Ohm	Orange Murano Glass with Yellow Overlay, "Vacation"	Sterling Silver & Murano Glass	Murano Glass
19	6	F	2	40	40	Ohm	Blue and Yellow Swirled Murano Glass, "Hot Air Balloon"	Sterling Silver & Murano Glass	Murano Glass
19	6	G	1	40	40	Ohm	Orange Murano Glass with Raised Blue and Pink Overlay, "Desert Island"	Sterling Silver & Murano Glass	Murano Glass
19	6	H	1	40	40	Ohm	Green and White Stripped Murano Glass, "Pine"	Sterling Silver & Murano Glass	Murano Glass
19	6	I	1	40	40	Ohm	Green Murano Glass with Sterling Silver Lines, "Forest"	Sterling Silver & Murano Glass	Murano Glass
19	6	J	1	40	40	Ohm	Red and Green Stripped Murano Glass, "Secret Crush"	Sterling Silver & Murano Glass	Murano Glass
19	7	A	1	24	40	Chamilia	Two Toned Green Murano Glass with Wave Design,"Ireland Waves"	Sterling Silver & Murano Glass	Murano Glass
19	7	B	1	27	45	Amore & Baci	White Cubic Zirconia "Glass" Bead	Sterling Silver & Cubic Zirconia	Cubic Zirconia
19	7	C	1	27	45	Amore & Baci	Beige Cubic Zirconia "Glass" Bead	Sterling Silver & Cubic Zirconia	Cubic Zirconia
19	7	D	1	27	45	Amore & Baci	Yellow Cubic Zirconia "Glass" Bead	Sterling Silver & Cubic Zirconia	Cubic Zirconia
19	7	E	1	27	45	Amore & Baci	Light Blue Cubic Zirconia "Glass" Bead	Sterling Silver & Cubic Zirconia	Cubic Zirconia
19	7	F	1	27	45	Amore & Baci	Lavender Cubic Zirconia "Glass" Bead	Sterling Silver & Cubic Zirconia	Cubic Zirconia
19	7	G	1	27	45	Amore & Baci	Red Cubic Zirconia "Glass" Bead	Sterling Silver & Cubic Zirconia	Cubic Zirconia
19	7	H	1	27	45	Amore & Baci	Purple Murano Glass with Clear Cubic Zirconia	Sterling Silver & Murano Glass	Murano Glass
19	7	I	5	27	45	Amore & Baci	Pink Murano Glass with Clear Cubic Zirconia	Sterling Silver & Murano Glass	Murano Glass
19	7	J	2	19.2	32	Carlo Biagi	Light Green Murano Glass with Clear Cubic Zirconia	Sterling Silver & Murano Glass	Murano Glass
20	1	A	3	24	40	Chamilia	Murano Glass with Cream Stripes, "Basket Weave"	Sterling Silver & Murano Glass	Murano Glass
20	1	B	3	24	40	Chamilia	Murano Glass with Cream Background and Light Peach Design, "Tawny Fields"	Sterling Silver & Murano Glass	Murano Glass
20	1	C	3	24	40	Chamilia	Murano Glass with Light Blue Background and Beige Flower Petals, "Topaz Blooms"	Sterling Silver & Murano Glass	Murano Glass
20	1	D	1	24	40	Chamilia	Murano Glass with light Blue Spots, "Natural Disguise"	Sterling Silver & Murano Glass	Murano Glass
20	1	E	1	24	40	Chamilia	Murano Glass with Blue and White Circles, "Moon Craters"	Sterling Silver & Murano Glass	Murano Glass
20	1	F	5	24	40	Chamilia	Multicolored Natural Tones, "Fall Foliage"	Sterling Silver & Murano Glass	Murano Glass
20	1	G	4	24	40	Chamilia	Red and Blue Striped Murano Glass with Multitoned Beige Spots, "Sunset Seashell"	Sterling Silver & Murano Glass	Murano Glass
20	1	H	2	24	40	Chamilia	Deep Burgandy Murano Glass with Faint Cloud Haze, "Night Sky"	Sterling Silver & Murano Glass	Murano Glass
20	1	I	2	24	40	Chamilia	Blue and Burgandy Murano Glass with Wave Design, "Ocean Waves"	Sterling Silver & Murano Glass	Murano Glass
20	1	J	1	24	40	Chamilia	Pink and Yellow Murano Glass	Sterling Silver & Murano Glass	Murano Glass
20	2	A	1	24	40	Chamilia	Blue and White Striped Murano Glass, "Endless Summer"	Sterling Silver & Murano Glass	Murano Glass
20	2	B	1	24	40	Chamilia	Pink Murano Glass, "Desert Blush"	Sterling Silver & Murano Glass	Murano Glass
20	2	C	2	24	40	Chamilia	Murano Glass with Pink Triangles and Burgandy Background, "Amber Triangles"	Sterling Silver & Murano Glass	Murano Glass
20	2	D	2	24	40	Chamilia	Pink Murano Glass with Pink Stripes, "Light Pink Swirl"	Sterling Silver & Murano Glass	Murano Glass
20	2	E	3	24	40	Chamilia	Very Light Pink Murano Glass with Stripes, "Irresistible Pink"	Sterling Silver & Murano Glass	Murano Glass
20	2	F	1	24	40	Chamilia	Clear Murano Glass with Orange Swirls, "Poppy Field"	Sterling Silver & Murano Glass	Murano Glass
20	2	G	1	24	40	Chamilia	Yellow Murano Glass with Beige Spots, "Sunrise, Sunset"	Sterling Silver & Murano Glass	Murano Glass
20	2	H	3	24	40	Chamilia	Yellow and Blue Murano Glass, "Golden Sky"	Sterling Silver & Murano Glass	Murano Glass
20	2	I	3	24	40	Chamilia	Multicolored, Speckled Murano Glass, "Tropical Forest"	Sterling Silver & Murano Glass	Murano Glass
20	2	J	1	24	40	Chamilia	Burgandy and Blue Murano Glass, "Deep Waters"	Sterling Silver & Murano Glass	Murano Glass
20	3	A	4	24	40	Chamilia	Deep Pink Murano Glass with Beige Spots, "Pink Lemonade"	Sterling Silver & Murano Glass	Murano Glass
20	3	B	1	24	40	Chamilia	 Red Murano Glass with White Stripes, "Red Spiral"	Sterling Silver & Murano Glass	Murano Glass
20	3	C	1	24	40	Chamilia	Pink and Purple Spotted Murano Glass, "Pressed Flower"	Sterling Silver & Murano Glass	Murano Glass
20	3	D	1	24	40	Chamilia	Light Green Murano Glass with White Stripes, "Apple Swirl"	Sterling Silver & Murano Glass	Murano Glass
20	3	E	1	24	40	Chamilia	Light Green Murano Glass with Beige Spots, "Emerald Sparkle"	Sterling Silver & Murano Glass	Murano Glass
20	3	F	1	27.6	46	Chamilia	24 Carat Gold Swirling with Blue Murano Glass, "Marine Gold"	Sterling Silver & Murano Glass	Murano Glass
20	3	G	2	27.6	46	Chamilia	Pink Murano Glass with Purple Spots and 24 Carat Gold, "Sunrise Gold"	Sterling Silver & Murano Glass	Murano Glass
20	3	H	2	27.6	46	Chamilia	Crackled Clear Murano Glass, "Cracked Ice"	Sterling Silver & Murano Glass	Murano Glass
20	3	I	1	24	40	Chamilia	Burgandy Murano Glass, "Spring Fling"	Sterling Silver & Murano Glass	Murano Glass
20	3	J	1	24	40	Chamilia	Burnt Orange Murano Glass with White Stripes, "Umbra Swirl"	Sterling Silver & Murano Glass	Murano Glass
20	4	A	1	24	40	Chamilia	Burnt Orange Murano Glass with Black Stripes, "Brio"	Sterling Silver & Murano Glass	Murano Glass
20	4	B	2	24	40	Chamilia	Murano Glass with Orange and Brown Stripes, "Vivace"	Sterling Silver & Murano Glass	Murano Glass
20	4	C	3	24	40	Chamilia	Murano Glass with Red and Orange Spots, "Felice"	Sterling Silver & Murano Glass	Murano Glass
20	4	D	1	24	40	Chamilia	Amber	Sterling Silver & Amber	Amber
20	4	E	2	24	40	Chamilia	Murano Glass with Red and Gold Swirls, "Christmas Dream"	Sterling Silver & Murano Glass	Murano Glass
20	4	F	1	24	40	Chamilia	Murano Glass with Green and Gold Swirls, "Cool Dream"	Sterling Silver & Murano Glass	Murano Glass
20	4	G	1	24	40	Chamilia	Murano Glass with Pink and Gold Swirls, "Blushing Dream"	Sterling Silver & Murano Glass	Murano Glass
20	4	H	1	24	40	Chamilia	Murano Glass with Black Background and White Swirls,  "Black Swirl"	Sterling Silver & Murano Glass	Murano Glass
20	4	I	1	24	40	Chamilia	Purple Murano Glass with White Swirls, "Ink Swirl"	Sterling Silver & Murano Glass	Murano Glass
20	4	J	1	24	40	Chamilia	Murano Glass with Multitoned Purple Swirls, "Lilac Spin"	Sterling Silver & Murano Glass	Murano Glass
20	5	A	1	28.8	48	Chamilia	Fushia Murano Glass with Black Lines and Swarovski Elements, "Fushia Steel"	Sterling Silver & Murano Glass	Murano Glass
20	5	B	1	27	45	Amore & Baci	Pink Murano Glass with Sparkles	Sterling Silver & Murano Glass	Murano Glass
20	5	C	1	27	45	Amore & Baci	Tiger Striped Murano Glass	Sterling Silver & Murano Glass	Murano Glass
20	5	D	1	27	45	Amore & Baci	Cheetah Print Murano Glass with Silver Sparkles	Sterling Silver & Murano Glass	Murano Glass
20	5	E	1	24	40	Beadles	Murano Glass with Multicolored Stripes	Sterling Silver & Murano Glass	Murano Glass
20	5	F	1	18	30	Carlo Biagi	Burgandy Murano Glass with White Spots	Sterling Silver & Murano Glass	Murano Glass
20	5	G	1	18	30	Carlo Biagi	Fushia Pink Murano Glass	Sterling Silver & Murano Glass	Murano Glass
20	5	H	1	19.2	32	Carlo Biagi	Blue Murano Glass with Clear CZ	Sterling Silver & Murano Glass	Murano Glass
20	5	I	4	19.8	33	Amore & Baci	Orange and Black Striped Murano Glass	Sterling Silver & Murano Glass	Murano Glass
20	5	J	2	19.8	33	Amore & Baci	Aqua Blue Murano Glass with White Stripes	Sterling Silver & Murano Glass	Murano Glass
20	6	A	1	19.8	33	Amore & Baci	Murano Glass with Blue and Beige Stripes	Sterling Silver & Murano Glass	Murano Glass
20	6	B	1	19.8	33	Amore & Baci	Murano Glass with Red, Yellow and Blue Swirls	Sterling Silver & Murano Glass	Murano Glass
20	6	C	1	18	30	Carlo Biagi	Blue Murano Glass with Green Bumps	Sterling Silver & Murano Glass	Murano Glass
20	6	D	1	19.8	33	Amore & Baci	Murano Glass with two Toned Blue Stripes	Sterling Silver & Murano Glass	Murano Glass
20	6	E	1	19.8	33	Amore & Baci	Pink Murano Glass with Black Lines	Sterling Silver & Murano Glass	Murano Glass
20	6	F	1	19.8	33	Amore & Baci	Pink Murano Glass with Textured White Design	Sterling Silver & Murano Glass	Murano Glass
20	6	G	2	19.8	33	Amore & Baci	Purple and Black Striped Murano Glass	Sterling Silver & Murano Glass	Murano Glass
20	6	H	2	19.8	33	Amore & Baci	Pink Murano Glass with Burgandy Stripes	Sterling Silver & Murano Glass	Murano Glass
20	6	I	1	19.8	33	Amore & Baci	White Murano Glass with Textured Black Design	Sterling Silver & Murano Glass	Murano Glass
20	6	J	1	19.8	33	Amore & Baci	Black Murano Glass with Thin White Lines	Sterling Silver & Murano Glass	Murano Glass
20	7	A	1	19.8	33	Amore & Baci	Black Murano Glass with White Spots	Sterling Silver & Murano Glass	Murano Glass
20	7	B	1	19.8	33	Amore & Baci	Black Murano Glass with White lines	Sterling Silver & Murano Glass	Murano Glass
20	7	C	2	19.8	33	Amore & Baci	Murano Glass with Blue, Green and Yellow Swirls	Sterling Silver & Murano Glass	Murano Glass
20	7	D	1	19.8	33	Amore & Baci	Murano Glass with Blue, Black and Gold Stripes	Sterling Silver & Murano Glass	Murano Glass
20	7	E	1	13.2	22	Carlo Biagi	Light Pink Murano Glass with Textured Pink Design	Sterling Silver & Murano Glass	Murano Glass
20	7	F	1	18	30	Carlo Biagi	Light Pink Murano Glass with Glow in the Dark Specks	Sterling Silver & Murano Glass	Murano Glass
20	7	G	1	18	30	Carlo Biagi	Red Murano Glass with Silver Specks	Sterling Silver & Murano Glass	Murano Glass
20	7	H	3	19.8	33	Amore & Baci	Burgandy Murano Glass with Textured Design	Sterling Silver & Murano Glass	Murano Glass
20	7	I	2	19.8	33	Amore & Baci	Pink Murano Glass with Textured Design	Sterling Silver & Murano Glass	Murano Glass
20	7	J	2	19.8	33	Amore & Baci	Blue Murano Glass with Textured Light Purple Design	Sterling Silver & Murano Glass	Murano Glass
21	1	A	2	19.8	33	Amore & Baci	Murano Glass with Green and Black Stripes	Sterling Silver & Murano Glass	Murano Glass
21	1	B	2	19.8	33	Amore & Baci	Murano Glass with Blue and White Stripes	Sterling Silver & Murano Glass	Murano Glass
21	1	C	1	19.8	33	Amore & Baci	Black Murano Glass with Textured White Design	Sterling Silver & Murano Glass	Murano Glass
21	1	D	1	19.8	33	Amore & Baci	Murano Glass with Light Purple and White Swirls	Sterling Silver & Murano Glass	Murano Glass
21	1	E	1	19.8	33	Amore & Baci	Dark Red Murano Glass with Black Spots	Sterling Silver & Murano Glass	Murano Glass
21	1	F	4	13.2	22	Carlo Biagi	Blue and White Striped Murano Glass	Sterling Silver & Murano Glass	Murano Glass
21	1	G	3	13.2	22	Carlo Biagi	Blue Murano Glass with White Dots	Sterling Silver & Murano Glass	Murano Glass
21	1	H	2	13.2	22	Carlo Biagi	Red Murano Glass with White Design	Sterling Silver & Murano Glass	Murano Glass
21	1	I	3	13.2	22	Carlo Biagi	Red and White Striped Murano Glass	Sterling Silver & Murano Glass	Murano Glass
21	1	J	2	13.2	22	Carlo Biagi	Green and White Striped Murano Glass	Sterling Silver & Murano Glass	Murano Glass
21	2	A	1	13.2	22	Carlo Biagi	Blue and White Striped Murano Glass	Sterling Silver & Murano Glass	Murano Glass
21	2	B	1	24	40	Chamilia	Light Green and Blue Striped Murano Glass, "Blue Green Swirl"	Sterling Silver & Murano Glass	Murano Glass
21	2	C	1	13.2	22	Carlo Biagi	Green Murano Glass with Pink Design	Sterling Silver & Murano Glass	Murano Glass
21	2	D	2	13.2	22	Carlo Biagi	Green Murano Glass with White Dots	Sterling Silver & Murano Glass	Murano Glass
21	2	E	1	18	30	Carlo Biagi	White Murano Glass with Gold Leaf	Sterling Silver & Murano Glass	Murano Glass
21	2	F	1	18	30	Carlo Biagi	Peach Murano Glass with Black Dots	Sterling Silver & Murano Glass	Murano Glass
21	2	G	1	40	40	Ohm	Blue and Brown Murano Glass, "Classic"	Sterling Silver & Murano Glass	Murano Glass
21	2	H	1	40	40	Ohm	Blue and Green Striped Murano Glass, "Admirer"	Sterling Silver & Murano Glass	Murano Glass
21	2	I	1	40	40	Ohm	Teal Murano Glass with Biege Sptos, "Favorite Dream"	Sterling Silver & Murano Glass	Murano Glass
21	2	J	1	40	40	Ohm	Light Blue Murano Glass with Sterling Silver Spiral, "Pool"	Sterling Silver & Murano Glass	Murano Glass
21	3	A	1	40	40	Ohm	Light Blue Murano Glass with Sterling Silver Dots, "Anuppur"	Sterling Silver & Murano Glass	Murano Glass
21	3	B	1	40	40	Ohm	Light Blue Murano Glass with Textured Cream Spots and Beige Dots, "Oceanic"	Sterling Silver & Murano Glass	Murano Glass
21	3	C	1	40	40	Ohm	Dark Blue and White swirled Murano Glass, "Up in the Air"	Sterling Silver & Murano Glass	Murano Glass
21	3	D	1	21.6	36	Reflections	Hand Blown Glass with Brown and White Stripes	Sterling Silver & Hand Blown Glass	Hand Blown Glass
21	3	E	1	21.6	36	Reflections	Blue Hand Blown Glass with Blue and White Dots and Sparkles	Sterling Silver & Hand Blown Glass	Hand Blown Glass
21	3	F	1	21.6	36	Reflections	Black Hand Blown Glass with White Flowers	Sterling Silver & Hand Blown Glass	Hand Blown Glass
21	3	G	3	21.6	36	Halia	Murano Glass with Metallic Gold Flake	Sterling Silver & Murano Glass	Murano Glass
21	3	H	1	21.6	36	Halia	Murano Glass with Purple and White Stripes	Sterling Silver & Murano Glass	Murano Glass
21	3	I	1	21.6	36	Halia	White Murano Glass with White Flowers and Sparkles	Sterling Silver & Murano Glass	Murano Glass
21	3	J	1	21.6	36	Halia	White Murano Glass with White Dots	Sterling Silver & Murano Glass	Murano Glass
21	4	A	1	21.6	36	Halia	Amber Murano Glass with Cream "Calla Lily" Shapes	Sterling Silver & Murano Glass	Murano Glass
21	4	B	2	21.6	36	Halia	Black Murano Glass with Blue and Yellow Dots	Sterling Silver & Murano Glass	Murano Glass
21	4	C	2	21.6	36	Halia	Dark Blue Murano Glass with Multicolored Flower Design	Sterling Silver & Murano Glass	Murano Glass
21	4	D	1	21.6	36	Halia	Yellow Murano Glass with Pink Flowers	Sterling Silver & Murano Glass	Murano Glass
21	4	E	1	21.6	36	Halia	Pink Murano Glass with Green and Blue Stripes	Sterling Silver & Murano Glass	Murano Glass
21	4	F	3	21.6	36	Halia	Murano Glass with Blue and Pink Stripes	Sterling Silver & Murano Glass	Murano Glass
21	4	G	3	21.6	36	Halia	Yellow and Brown Striped Murano Glass with Red Dots	Sterling Silver & Murano Glass	Murano Glass
21	4	H	1	21.6	36	Halia	Multicolored Murano Glass	Sterling Silver & Murano Glass	Murano Glass
21	4	I	2	21.6	36	Halia	Blue Murano Glass with White Dots, Pink and Green Accents	Sterling Silver & Murano Glass	Murano Glass
21	4	J	4	21.6	36	Halia	Green Murano Glass with Blue and Grey Design	Sterling Silver & Murano Glass	Murano Glass
21	5	A	1	21.6	36	Reflections	Red Hand Blown Glass with White Design	Sterling Silver & Hand Blown Glass	Hand Blown Glass
21	5	B	1	21.6	36	Reflections	Black Hand Blown Glass with Red Stripes	Sterling Silver & Hand Blown Glass	Hand Blown Glass
21	5	C	1	21.6	36	Reflections	White Hand Blown Glass with Orange Spots	Sterling Silver & Hand Blown Glass	Hand Blown Glass
21	5	D	1	21.6	36	Reflections	Yellow Flowers in Hand Blown Glass	Sterling Silver & Hand Blown Glass	Hand Blown Glass
21	5	E	2	21.6	36	Reflections	Orange and Green Hand Blown Glass	Sterling Silver & Hand Blown Glass	Hand Blown Glass
21	5	F	1	21.6	36	Reflections	Green Hand Blown Glass with White Spots	Sterling Silver & Hand Blown Glass	Hand Blown Glass
21	5	G	1	21.6	36	Reflections	Orange and Green Swirled Hand Blown Glass with White Spots	Sterling Silver & Hand Blown Glass	Hand Blown Glass
21	5	H	1	21.6	36	Reflections	Two Toned Green Hand Blown Glass with White Spots	Sterling Silver & Hand Blown Glass	Hand Blown Glass
21	5	I	1	21.6	36	Reflections	Orange, Pin and White Swirled Hand Blown Glass	Sterling Silver & Hand Blown Glass	Hand Blown Glass
21	5	J	1	21.6	36	Reflections	Light Blue Hand Blown Glass with Purple Design	Sterling Silver & Hand Blown Glass	Hand Blown Glass
21	6	A	1	21.6	36	Reflections	Dark Green Hand Blown Glass with Metalic Design	Sterling Silver & Hand Blown Glass	Hand Blown Glass
21	6	B	1	21.6	36	Reflections	Multicolored Hand Blown Glass	Sterling Silver & Hand Blown Glass	Hand Blown Glass
21	6	C	1	21.6	36	Reflections	Dusty Pink Hand Blown Glass	Sterling Silver & Hand Blown Glass	Hand Blown Glass
21	6	D	1	21.6	36	Reflections	Black Hand Blown Glass with White Design	Sterling Silver & Hand Blown Glass	Hand Blown Glass
21	6	E	1	21.6	36	Reflections	Dark Blue Hand Blown Glass with Light Blue Stripes	Sterling Silver & Hand Blown Glass	Hand Blown Glass
21	6	F	1	21.6	36	Halia	Dark Blue Torino Glass with White Design, "Finger Paint"	Sterling Silver & Torino Blown Glass	Torino Blown Glass
21	6	G	1	21.6	36	Halia	Black Torino Glass with Blue, Green and Black Dots, "Disco Night"	Sterling Silver & Torino Blown Glass	Torino Blown Glass
21	6	H	1	21.6	36	Halia	White Torino Glass with Thin Lime Green Design, "Summer Vines"	Sterling Silver & Torino Blown Glass	Torino Blown Glass
21	6	I	1	21.6	36	Halia	Yellow Torino Glass with Green and White Spots, "Sunday Afternoon"	Sterling Silver & Torino Blown Glass	Torino Blown Glass
21	6	J	1	21.6	36	Halia	Pink Torino Glass with White and Green Design, "First Date"	Sterling Silver & Torino Blown Glass	Torino Blown Glass
21	7	A	1	21.6	36	Halia	Red Torino Glass with Orange and Green Design, "Saturday Brunch"	Sterling Silver & Torino Blown Glass	Torino Blown Glass
21	7	B	1	21.6	36	Halia	White Torino Glas with Yellow, Green and Blue Stripes, "Sherbert"	Sterling Silver & Torino Blown Glass	Torino Blown Glass
21	7	C	1	21.6	36	Halia	Blue Torino Glass with Textured White Flowers, "Afternoon Chat"	Sterling Silver & Torino Blown Glass	Torino Blown Glass
21	7	D	1	21.6	36	Halia	Purple Murano Glass with Light Purple Spots, "Passionate Kiss"	Sterling Silver & Murano Glass	Murano Glass
21	7	E	3	21.6	36	Halia	Two Toned Teal Murano Glass with White Spots, "Winter Sky"	Sterling Silver & Murano Glass	Murano Glass
21	7	F	2	21.6	36	Halia	Blue and White Murano Glass with White Flowers, "Summer Daisy"	Sterling Silver & Murano Glass	Murano Glass
21	7	G	2	21.6	36	Halia	Green Murano Glass with Textured Light Blue Flowers, "Spring Flowers"	Sterling Silver & Murano Glass	Murano Glass
21	7	H	3	21.6	36	Halia	Blue, Black and White Striped Murano Glass, "Rhythmic Blues"	Sterling Silver & Murano Glass	Murano Glass
21	7	I	1	21.6	36	Halia	Murano Glass with Brown, Beige and White Stripes, "Butterscotch Sundae"	Sterling Silver & Murano Glass	Murano Glass
21	7	J	2	21.6	36	Halia	Murano Glass with Dark Brown, Light Borwn and White Stripes, "Cappuccino Break"	Sterling Silver & Murano Glass	Murano Glass
22	1	A	4	23.4	39	Valentina	Gold Murano Glass wtih Dark Brown Spots	Sterling Silver & Murano Glass	Murano Glass
22	1	B	1	23.4	39	Valentina	Matte Gold Murano Glass	Sterling Silver & Murano Glass	Murano Glass
22	1	C	1	23.4	39	Valentina	Royal Blue Hexagon Murano Glass	Sterling Silver & Murano Glass	Murano Glass
22	1	D	1	23.4	39	Valentina	Beige and Light Brown Swirled Murano Glass	Sterling Silver & Murano Glass	Murano Glass
22	1	E	1	23.4	39	Valentina	Silver Murano Glass with Red and Copper Design	Sterling Silver & Murano Glass	Murano Glass
22	1	F	1	18	30	Carlo Biagi	Clear Murano Glass with Yellow Accent	Sterling Silver & Murano Glass	Murano Glass
22	1	G	1	18	30	Carlo Biagi	Orange and Burnt Orange Swirled Murano Glass	Sterling Silver & Murano Glass	Murano Glass
22	1	H	1	18	30	Carlo Biagi	Orange, Black and White Striped Murano Glass	Sterling Silver & Murano Glass	Murano Glass
22	1	I	1	18	30	Carlo Biagi	Black Murano Glass with Textured Light Blue Design	Sterling Silver & Murano Glass	Murano Glass
22	1	J	1	19.8	33	Amore & Baci	Light Pink Murano Glass	Sterling Silver & Murano Glass	Murano Glass
22	2	A	4	23.4	39	Valentina	Olive Green Square Shaped Murano Glass	Sterling Silver & Murano Glass	Murano Glass
22	2	B	1	23.4	39	Valentina	Grey Cube Shaped Murano Glass	Sterling Silver & Murano Glass	Murano Glass
22	2	C	4	23.4	39	Valentina	Dark Red Murano Glass with White Stripes	Sterling Silver & Murano Glass	Murano Glass
22	2	D	1	23.4	39	Valentina	Gold Murano Glass with ORang and Black Design	Sterling Silver & Murano Glass	Murano Glass
22	2	E	1	23.4	39	Valentina	Red and White Swirled Murano Glass	Sterling Silver & Murano Glass	Murano Glass
22	2	F	2	23.4	39	Valentina	Gold Murano Glass with Red Stripes	Sterling Silver & Murano Glass	Murano Glass
22	2	G	4	23.4	39	Valentina	Lavender and White Striped Murano Glass	Sterling Silver & Murano Glass	Murano Glass
22	2	H	4	23.4	39	Valentina	White Square Shaped Murano Glass	Sterling Silver & Murano Glass	Murano Glass
22	2	I	1	23.4	39	Valentina	Green Hexagon Murano Glass	Sterling Silver & Murano Glass	Murano Glass
22	2	J	1	40	40	Ohm	"Skateboard"	Sterling Silver	Sports & Leisure
22	3	A	2	35	35	Ohm	Surfer in Big Wave, "Extreme Surfing"	Sterling Silver	Sports & Leisure, Beach
22	3	B	1	40	40	Ohm	Car with Surf Board, "Beach Trip"	Sterling Silver	Sports & Leisure, Beach
22	3	C	1	21.6	36	Zable	Running Shoe with Wing, Stopwatch, Three Sided	Sterling Silver	Sports & Leisure
22	3	D	1	21.6	36	Zable	SCUBA Gear	Sterling Silver	Sports & Leisure
22	3	E	2	21.6	36	Zable	Swimming, Three Sided	Sterling Silver	Sports & Leisure
22	3	F	3	21.6	36	Zable	Weight Lifter, "Gym Rat", "No Pain, No Gain", Three Sided	Sterling Silver	Sports & Leisure
22	3	G	2	21.6	36	Halia	#1 Trophy Cup, "Champion"	Sterling Silver	Sports & Leisure
22	3	H	1	40	40	Ohm	"Sumo Wrestler"	Sterling Silver	Sports & Leisure
22	3	I	1	12	20	Carlo Biagi	Dolphin Spacer	Sterling Silver	Spacer, Animal, Sea, Nature
22	3	J	1	13.2	22	Chiyopia	Wave Spacer	Sterling Silver	Spacer, Sea
22	4	A	1	20	20	Ohm	Hearts Spacer, "Love Heart"	Sterling Silver	Spacer, Love
22	4	B	1	12	20	Carlo Biagi	Double Ring Spacer	Sterling Silver	Spacer, Decorative
22	4	C	2	12	20	Carlo Biagi	Hexagon with Screw Pattern Spacer	Sterling Silver	Spacer, Decorative
22	4	D	1	12	20	Carlo Biagi	Roses on a Band Spacer	Sterling Silver	Spacer, Garden, Nature
22	4	E	1	20	20	Ohm	Celtic Pattern Spacer, "Irish"	Sterling Silver	Spacer, Decorative
22	4	F	1	13.2	22	Chiyopia	Butterfly Spacer	Sterling Silver	Spacer, Nature
22	4	G							
22	4	H							
22	4	I							
22	4	J							
22	5	A							
22	5	B							
22	5	C							
22	5	D							
22	5	E							
22	5	F							
22	5	G							
22	5	H							
22	5	I							
22	5	J							
22	6	A							
22	6	B							
22	6	C							
22	6	D							
22	6	E							
22	6	F							
22	6	G							
22	6	H							
22	6	I							
22	6	J							
22	7	A							
22	7	B							
22	7	C							
22	7	D							
22	7	E							
22	7	F							
22	7	G							
22	7	H							
22	7	I							
22	7	J							
23	1	A							
23	1	B							
23	1	C							
23	1	D							
23	1	E							
23	1	F							
23	1	G							
23	1	H							
23	1	I							
23	1	J							
23	2	A							
23	2	B							
23	2	C							
23	2	D							
23	2	E							
23	2	F							
23	2	G							
23	2	H							
23	2	I							
23	2	J							
23	3	A							
23	3	B							
23	3	C							
23	3	D							
23	3	E							
23	3	F							
23	3	G							
23	3	H							
23	3	I							
23	3	J							
23	4	A							
23	4	B							
23	4	C							
23	4	D							
23	4	E							
23	4	F							
23	4	G							
23	4	H							
23	4	I							
23	4	J							
23	5	A							
23	5	B							
23	5	C							
23	5	D							
23	5	E							
23	5	F							
23	5	G							
23	5	H							
23	5	I							
23	5	J							
23	6	A							
23	6	B							
23	6	C							
23	6	D							
23	6	E							
23	6	F							
23	6	G							
23	6	H							
23	6	I							
23	6	J							
23	7	A							
23	7	B							
23	7	C							
23	7	D							
23	7	E							
23	7	F							
23	7	G							
23	7	H							
23	7	I							
23	7	J							
24	1	A							
24	1	B							
24	1	C							
24	1	D							
24	1	E							
24	1	F							
24	1	G							
24	1	H							
24	1	I							
24	1	J							
